customerid,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn
7268-WNTCP,male,0,yes,yes,62,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.45,1297.35,0
0824-VWDPO,female,0,no,no,45,yes,yes,fiber optic,yes,yes,no,no,no,yes,one year,no,bank transfer (automatic),96.75,4442.75,0
8409-WQJUX,female,0,no,no,25,no,no phone service,dsl,no,no,yes,yes,yes,yes,one year,no,electronic check,54.2,1423.15,0
2578-JQPHZ,male,0,no,no,44,yes,no,fiber optic,no,no,yes,yes,yes,yes,two year,no,bank transfer (automatic),100.1,4378.35,0
3278-FSIXX,female,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,45.25,74.2,0
5813-UECBU,male,1,no,no,33,yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,credit card (automatic),83.85,2716.3,1
0328-GRPMV,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.1,70.1,1
9746-UGFAC,female,0,no,no,22,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),20.85,450.65,0
2946-KIQSP,female,0,no,no,35,no,no phone service,dsl,no,no,yes,yes,no,no,month-to-month,yes,mailed check,33.45,1175.85,0
0625-AFOHS,female,0,yes,yes,29,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.2,558.8,0
6726-WEXXK,male,1,yes,no,27,yes,yes,fiber optic,yes,no,yes,no,no,no,one year,yes,electronic check,85.9,2220.1,0
4636-OLWOE,male,0,no,yes,54,yes,no,dsl,no,yes,yes,yes,no,no,one year,yes,electronic check,61.0,3283.05,0
4342-HENTK,female,1,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.65,142.35,1
4685-ERGHK,male,0,no,no,57,yes,yes,fiber optic,no,no,no,no,yes,no,one year,yes,electronic check,86.9,4939.25,0
0885-HMGPY,male,0,no,no,62,yes,yes,dsl,yes,yes,yes,yes,no,no,two year,no,bank transfer (automatic),69.4,4237.5,0
5003-OKNNK,female,0,yes,yes,15,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),20.35,335.95,0
4195-SMMNX,male,0,no,no,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.35,33.2,1
7208-PSIHR,female,0,yes,no,70,yes,yes,fiber optic,no,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),104.3,7188.5,0
4012-ZTHBR,female,0,yes,yes,21,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,44.95,926.25,0
0489-WMEMG,female,0,no,yes,23,yes,no,dsl,no,no,no,yes,no,no,one year,yes,electronic check,49.45,1119.35,0
7435-ZNUYY,male,0,no,no,6,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.6,116.6,0
1354-YZFNB,male,0,yes,yes,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.55,68.8,0
6956-SMUCM,female,0,no,no,3,yes,no,fiber optic,yes,no,yes,no,yes,yes,month-to-month,yes,credit card (automatic),99.0,287.4,1
2985-FMWYF,female,0,no,no,23,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,93.5,2341.55,0
2812-ENYMO,male,0,no,no,26,no,no phone service,dsl,yes,no,no,yes,yes,yes,one year,no,credit card (automatic),54.55,1362.85,0
2717-HVIZY,female,0,no,yes,8,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.05,163.6,0
3223-WZWJM,male,0,no,no,26,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,83.95,2254.2,1
3422-GALYP,male,0,no,no,2,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,79.45,145.15,0
9053-JZFKV,male,0,no,no,67,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),116.2,7752.3,1
2530-ENDWQ,female,0,yes,no,71,yes,yes,fiber optic,no,no,no,no,yes,yes,two year,yes,bank transfer (automatic),93.7,6585.35,1
2890-WFBHU,female,0,no,no,59,yes,yes,dsl,yes,yes,yes,yes,no,yes,one year,no,credit card (automatic),79.85,4786.1,0
0327-WFZSY,male,0,yes,yes,39,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,no,electronic check,100.0,3835.55,0
7977-HXJKU,male,0,no,yes,21,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.6,397.0,0
6615-ZGEDR,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.7,19.7,1
7033-CLAMM,female,0,yes,yes,48,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.2,1027.25,0
4023-RTIQM,female,1,yes,no,31,no,no phone service,dsl,yes,yes,yes,no,no,yes,one year,yes,credit card (automatic),50.4,1580.1,0
0864-FVJNJ,female,0,yes,yes,64,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,no,electronic check,113.35,7222.75,0
7356-IWLFW,male,0,yes,yes,46,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),80.0,3769.7,0
9541-PWTWO,female,0,no,no,52,yes,yes,dsl,no,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),80.95,4233.95,0
3967-VQOGC,female,0,yes,yes,67,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,24.9,1680.25,0
7872-RDDLZ,female,1,no,no,67,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,54.9,3725.5,0
9250-WYPLL,female,0,no,no,5,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,75.55,413.65,1
6308-CQRBU,female,0,yes,no,71,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,no,electronic check,109.25,7707.7,0
2754-XBHTB,female,0,no,no,9,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),77.65,714.15,1
1597-LHYNC,female,1,no,no,26,yes,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,yes,electronic check,95.0,2497.2,1
0186-CAERR,male,0,no,no,71,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),116.3,8309.55,0
3043-SUDUA,female,0,no,no,32,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),19.9,601.55,0
5442-BHQNG,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.35,139.25,0
2169-RRLFW,female,0,yes,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),25.6,1888.25,0
5872-OEQNH,female,0,no,no,60,no,no phone service,dsl,yes,no,yes,no,no,yes,one year,yes,electronic check,44.45,2773.9,0
3162-KKZXO,female,1,no,no,55,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,electronic check,100.15,5409.75,0
7055-VKGDA,male,0,no,no,54,yes,no,fiber optic,yes,yes,no,yes,yes,yes,one year,yes,credit card (automatic),105.4,5643.4,1
0754-UKWQP,male,0,no,no,2,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,95.85,197.7,1
8873-GLDMH,female,0,no,no,6,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,73.85,401.3,0
5696-JVVQY,female,0,yes,yes,48,yes,no,dsl,yes,yes,yes,no,no,yes,two year,yes,credit card (automatic),70.1,3238.4,0
8946-BFWSG,male,0,yes,yes,63,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,25.25,1573.05,0
7493-TPUWZ,male,0,no,no,1,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,79.15,79.15,1
0547-HURJB,male,0,no,yes,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),21.05,235.8,0
8904-OPDCK,male,1,yes,no,54,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),24.95,1364.75,0
8845-LWKGE,female,0,yes,yes,30,yes,no,dsl,no,no,yes,yes,yes,no,one year,yes,electronic check,64.5,1985.15,0
1577-HKTFG,female,0,yes,no,30,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),19.65,655.85,1
8752-STIVR,female,0,no,no,4,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,79.0,303.15,1
0691-NIKRI,female,0,no,no,40,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,credit card (automatic),105.95,4335.2,0
5022-JNQEQ,female,0,yes,yes,9,yes,no,fiber optic,no,no,no,yes,no,no,month-to-month,yes,electronic check,75.85,647.5,0
4558-FANTW,female,0,yes,yes,17,yes,no,fiber optic,yes,no,no,yes,yes,no,month-to-month,no,electronic check,91.85,1574.45,1
3249-VHRIP,female,0,no,no,62,no,no phone service,dsl,no,yes,yes,no,no,yes,two year,yes,credit card (automatic),43.6,2748.7,0
3736-BLEPA,male,0,no,no,28,yes,no,fiber optic,no,yes,no,yes,yes,no,one year,yes,bank transfer (automatic),91.25,2483.65,0
4701-LKOZD,female,0,no,no,70,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),89.75,6367.2,0
6603-QWSPR,female,0,no,no,46,yes,no,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),104.4,4904.2,0
9921-QFQUL,female,0,yes,no,23,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,no,mailed check,90.15,2044.95,0
1929-ZCBHE,male,0,yes,yes,47,no,no phone service,dsl,yes,no,yes,yes,no,no,one year,no,electronic check,40.3,1794.8,0
4378-MYPGO,male,0,yes,yes,68,yes,no,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),105.25,7173.15,0
8651-ENBZX,female,1,no,no,60,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,electronic check,106.0,6441.4,1
4129-LYCOI,female,0,no,yes,67,yes,yes,fiber optic,no,yes,no,yes,yes,yes,two year,yes,electronic check,104.0,7039.05,0
7798-JVXYM,female,0,no,no,14,yes,no,dsl,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,69.65,921.4,0
8647-SDTWQ,male,0,yes,yes,57,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.3,4018.35,0
2696-ECXKC,female,0,yes,yes,55,yes,yes,fiber optic,yes,no,no,no,yes,yes,one year,no,mailed check,100.9,5448.6,0
2081-KJSQF,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.25,20.25,0
7623-TRNQN,male,0,no,yes,1,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,mailed check,49.9,49.9,1
3323-CPBWR,male,0,no,no,23,yes,yes,fiber optic,no,no,yes,yes,yes,no,month-to-month,yes,credit card (automatic),96.9,2085.45,0
9330-IJWIO,female,0,no,no,13,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,100.35,1358.85,1
3384-CTMSF,male,0,yes,no,47,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,104.1,5135.15,0
0902-RFHOF,male,0,no,no,38,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.1,730.1,0
9286-DOJGF,female,1,yes,no,38,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),74.95,2869.85,1
6048-QBXKL,female,1,no,no,2,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,yes,credit card (automatic),56.55,118.25,0
9661-MHUMO,male,1,yes,yes,1,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,credit card (automatic),49.25,49.25,1
7718-RXDGG,male,0,yes,no,15,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),68.6,1108.6,0
1025-FALIX,female,0,no,no,26,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),69.05,1815.65,0
3451-VAWLI,female,0,yes,yes,35,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.7,730.4,0
3407-QGWLG,male,0,no,yes,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.05,75.45,0
1842-EZJMK,male,0,yes,yes,50,yes,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,no,electronic check,103.7,5071.05,1
2347-WKKAE,male,0,yes,no,42,yes,yes,fiber optic,yes,no,yes,no,no,yes,month-to-month,yes,electronic check,94.4,4014.6,0
8735-DCXNF,male,0,yes,no,10,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,yes,credit card (automatic),54.95,568.85,0
3214-IYUUQ,female,0,yes,no,61,yes,no,fiber optic,yes,yes,no,yes,no,yes,one year,no,bank transfer (automatic),93.7,5860.7,0
1936-UAFEH,female,0,no,no,68,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,two year,no,credit card (automatic),110.25,7279.35,0
3587-PMCOY,male,0,no,no,10,yes,no,fiber optic,yes,no,yes,no,yes,yes,one year,yes,electronic check,98.9,1064.95,0
8079-XRJRS,male,0,yes,no,65,yes,yes,fiber optic,yes,yes,yes,no,no,no,one year,no,electronic check,89.75,5769.6,1
1027-LKKQQ,female,0,yes,yes,72,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),80.45,5886.85,0
7148-XZPHA,male,0,yes,yes,55,yes,no,fiber optic,no,yes,no,yes,no,no,month-to-month,no,electronic check,79.4,4238.45,0
8073-IJDCM,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.3,20.3,1
5309-TAIKL,female,0,no,no,7,yes,no,dsl,no,no,yes,yes,no,yes,month-to-month,no,bank transfer (automatic),62.8,418.3,0
6856-RAURS,female,0,no,no,2,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,74.9,136.05,0
8778-LMWTJ,female,0,no,no,9,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,74.85,708.2,0
9717-IOAAF,male,0,no,yes,27,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),25.85,788.55,0
8884-ADFVN,male,1,yes,no,7,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,101.95,700.85,1
2845-KDHVX,female,0,yes,no,64,yes,no,dsl,no,yes,yes,yes,no,yes,two year,yes,mailed check,68.3,4378.8,0
0848-SOMKO,male,0,no,no,70,no,no phone service,dsl,yes,no,yes,yes,no,yes,two year,no,bank transfer (automatic),48.4,3442.8,0
2720-WGKHP,male,1,no,no,2,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.0,181.7,1
6734-FQAJX,male,1,no,no,67,yes,no,fiber optic,yes,yes,no,yes,yes,yes,two year,yes,electronic check,105.05,7171.7,0
2869-ADAWR,female,0,no,no,45,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,credit card (automatic),89.3,4016.85,1
1535-VTJOQ,female,0,no,no,24,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),25.15,553.0,0
6368-TZZDT,male,0,yes,yes,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.5,96.85,0
0943-ZQPXH,male,0,yes,yes,44,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),92.95,4122.9,0
1293-BSEUN,female,0,yes,yes,72,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,20.7,1482.3,0
9894-EZEWG,female,0,no,no,1,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,credit card (automatic),74.3,74.3,1
1302-TPUBN,male,0,no,no,66,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.35,1240.8,0
7851-FLGGQ,male,0,no,no,1,no,no phone service,dsl,no,yes,no,yes,no,yes,month-to-month,yes,mailed check,44.65,44.65,1
0637-UBJRP,male,0,yes,yes,13,yes,no,fiber optic,yes,no,no,no,no,yes,month-to-month,no,electronic check,84.05,1095.3,1
0940-OUQEC,male,0,no,no,10,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),80.7,788.8,1
2378-VTKDH,male,1,yes,no,65,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,104.35,6578.55,0
0927-CNGRH,male,0,no,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.55,19.55,0
8608-OZTLB,male,0,yes,yes,38,yes,no,dsl,yes,yes,yes,yes,yes,no,one year,no,electronic check,74.05,2802.3,0
2335-GSODA,male,0,no,yes,23,no,no phone service,dsl,yes,no,yes,yes,no,no,two year,no,mailed check,40.1,857.75,0
1952-DVVSW,female,0,yes,no,10,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.1,184.4,0
0702-PGIBZ,male,0,no,yes,4,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,101.7,364.55,1
6656-GULJQ,male,0,yes,yes,72,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),83.55,6093.3,0
9853-JFZDU,female,0,yes,no,35,yes,no,dsl,no,yes,no,yes,no,no,month-to-month,no,electronic check,56.85,1861.1,0
1963-VAUKV,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.4,20.4,1
3777-XROBG,female,0,yes,yes,58,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.55,1079.65,0
6994-FGRHH,male,0,yes,yes,70,yes,no,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,electronic check,106.15,7475.1,0
4000-VGMQP,male,0,yes,yes,38,yes,yes,dsl,no,yes,yes,no,yes,yes,one year,no,credit card (automatic),78.95,2862.55,0
3999-WRNGR,female,0,yes,yes,60,no,no phone service,dsl,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,49.75,3069.45,0
3466-RITXD,male,0,no,no,26,yes,yes,fiber optic,yes,yes,no,no,yes,no,month-to-month,yes,credit card (automatic),92.4,2349.8,0
2680-XKKNJ,female,0,no,no,8,yes,no,dsl,yes,yes,no,yes,no,no,one year,no,bank transfer (automatic),58.2,469.25,0
3058-HJCUY,male,0,yes,yes,41,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,electronic check,102.6,4213.35,1
2974-GGUXS,female,1,yes,no,36,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,credit card (automatic),91.95,3301.05,0
7994-XIRTR,male,1,no,no,54,yes,no,dsl,no,no,yes,yes,no,yes,one year,no,bank transfer (automatic),65.25,3529.95,0
3259-FDWOY,male,0,yes,yes,71,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),106.0,7723.7,1
2101-RANCD,female,0,no,no,55,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,73.1,4144.9,0
7921-BEPCI,female,0,no,no,72,yes,yes,dsl,yes,yes,no,no,no,no,two year,no,bank transfer (automatic),59.75,4265.0,0
